Target,Stance,Text,Hashtags,Stance_Processed
Feminist Movement,FAVOR,Yes women it's not fair that men staying at home is shamed by society. We must change ppl additudes ,everydaysexism,2
school_closures,FAVOR,"How about maga teachers and maga students go back to public schools first, joined by 3rd party voters, ""sitting this election out"" and ""writing a name in"" voters. After one month, we'll reassess in person classroom instruction. Until then, it's online for our kids!",NotMyChild,2
Feminist Movement,AGAINST,"Amusing how feminists swap their own personal ""I don't like it"" by ""Women don't like it"".  ","GamerGate,NotYourShield",0
face_masks,FAVOR,On the F &amp; 6 trains (kid needs emergency dental visit 😬) and giving everyone imaginary gold stars for the 💯 mask-wearing. I ❤️my fellow strap-hangers.,WearAMaskSaveALife,2
face_masks,AGAINST,I’ve just had to walk off a job for refusing to wear a face mask. I will not be muzzled under any circumstances,NoMasks,0
fauci,NONE,The lack of testing in the United States is a huge.            TRUMP FAILURE!! AmericaStrongerWithBiden ,"AmericaStrongerWithBiden,StandWithFauci",1
face_masks,FAVOR,"Also, I bought a new *reusable* mask in MENTION for a fiver and I'm BUZZING to add it to my collection. why'd I buy it? Well because 1. I cannot sew and 2. I can't be asking my auntie to make me more masks but 3. I WANT ALL THE MASKS",WearAMask,2
Hillary Clinton,AGAINST,Can MENTION help Cuckold Conservatives win in 2016!  More cuckoldry please! ,"Christie2016,DonaldTrump,UniteBlue,p2",0
stay_at_home_orders,NONE,▶️📻 easy for me  MENTION  MENTION  MENTION  RaypowerNigeria ,"RaypowerNigeria,StaySafeStayHome",1
Legalization of Abortion,FAVOR,SoProLife they want to force Texans to carry pregnancies that WON'T EVEN PRODUCE LIFE.,SoProLife,2
fauci,FAVOR,"MENTION MENTION Sweet baby jeezus it's not about you-Americans want to hear DrFauci DrBirx, not you, you egotistical narcissist. PressBriefings on covid19 pandemic are not about ratings, they're about safety &amp; information. Get over yourself.","DrFauci,DrBirx,PressBriefings,covid19,pandemic,ItsNotAboutYou",2
stay_at_home_orders,NONE,🎶▶Somebody MENTION MENTION  On TRENDVILLA MENTION MENTION MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"TRENDVILLA,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
school_closures,FAVOR,"Please tell the government to shut down schools and pay teachers without bringing up the child support grant as if it's not important yona. I don't understand why people always attack people who earn grant, it's for kids, they are innocent they need it.",SchoolsMustShutdown,2
Feminist Movement,FAVOR,I don't understand how the concept of a male being a feminist doesn't get in some peoples heads. Equality? Anyone?,feminist,2
fauci,FAVOR,"MENTION MENTION MENTION is an angel of death - he is the one dismantling America. Really, by November 3, he'd like to kill as many as he can. MENTION  DrFauci  coronavirus  MENTION","DrFauci,coronavirus",2
fauci,NONE,MENTION MENTION MENTION Navarro reflects my opinion.,FireFauci,1
Hillary Clinton,AGAINST,Fashion News: Hillary has a new clothing line coming out called Flip Flops R US  ,"tcot,Benghazi",0
Hillary Clinton,NONE,"WonderWoman movie, TheMuppets TV show, StarWarsVII, MarriageEquaility Obama. I guess I can leave social media now. Oh wait","WonderWoman,TheMuppets,StarWarsVII,MarriageEquaility,Obama",1
stay_at_home_orders,NONE,🎶▶Assignment MENTION MENTION  On Totorimuzik MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"Totorimuzik,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
school_closures,FAVOR,MENTION Children are not allowed in school if they have a contagious disease.  Letters are sent home informing parents. Just in case. Asymptomatic covid Could quickly infect the entire school. Then the community. It is foolish to contemplate opening until testing is in place.,NotMyChild,2
stay_at_home_orders,AGAINST,MENTION MENTION You lost your livelihood because you decided to let TV be your God and to live in a constant state of fear. The death toll is lower than the annual death toll for the flu.,endthelockdown,0
Legalization of Abortion,NONE,Today catch me at MENTION  basketball camp....,"work,youthbuilding,thejourney42",1
fauci,FAVOR,"MENTION MENTION Maybe if you had kept saying this from the beginning, all those blind covidiots out there would have followed your lead, but they are already set on a conspiracy theory trail of ignorance. Maybe they would have followed you. ","covidiots,WearADamnMask,ListenToScience,IStandWithFauci",2
stay_at_home_orders,NONE,People who don't wear Mask and break Rules should be termed as Social Disgusting..,"coronavirus,StayAtHomeSaveLives",1
Atheism,AGAINST,Greater is He who is in you than he who is in the world. - 1John 4:4,"god,bible",0
fauci,AGAINST,MENTION And here he is with a mask on butt his nose uncovered.   Do as I say and not as I do,FauciTheFraud,0
school_closures,NONE,Has anyone in SouthAfrica got any updates on the closing of schools? Has the MENTION said anything yet?,"SouthAfrica,SchoolsMustShutdown",1
school_closures,NONE,"Do you know why there are no new schools coming up in Gujarat? Guess what FRC, RTE and host of draconian regulations.",SaveOurSchools,1
Legalization of Abortion,AGAINST,"MENTION But adoption chooses to let them live. Obviously a huge difference. You can see that, right? ",Adoption,0
Feminist Movement,NONE,they opened a blenders in the vhs GIRLS bathroom today!,TheMoreYouKnow,1
fauci,AGAINST,MENTION Hell no! She's creepy &amp; so is Fauci.,"FireBirx,FireFauci",0
face_masks,AGAINST,"This wasn’t the Ozarks. This is an hour north of Gov. Andrew Wear a Mask Cuomo Land, a place  popular with many downstaters who I presume succumb to peer pressure and wear masks at home. But not here.",WearADamnMask,0
school_closures,FAVOR,"MENTION MENTION So what? So what? Yeah, sure, what's a year in a child's life?   What will happen to the schools and teachers - the entire communities, for that matter?  And oh yeah, not one person under 30 has dies because of","COVID19,mepolitics,OpenSchools",2
school_closures,NONE,"7 “We’re all going to get the coronavirus eventually, so what’s the difference?” 💡Mortality will be much higher if millions get it all at once, before health systems have the time to build up capacity to respond.",CloseTheSchools,1
stay_at_home_orders,NONE,🎶▶Used to MENTION    On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
Feminist Movement,AGAINST,A year of relentless harassment of folks talking about rape & abuse on YesAllWomen = thriving rape culture on social media,YesAllWomen,0
fauci,FAVOR,DeadlineWH MENTION Nothing DrFauci said wasn't known by anyone who was paying attention or has intelligence/common sense so he lowkey exposed incompetence/failure of the media to speak truth to power. Trump has gotten away with lying for far too long.,"DeadlineWH,DrFauci,SenateHearing,COVID19",2
Climate Change is a Real Concern,NONE,"MENTION - Yet another I pray in my ""own"" way day re why I'm online, that important this I know! ""Regards"" Dion","pray,why,important,peace,Future",1
face_masks,AGAINST,"MENTION MENTION Before the 24th I hadn't seen 1 mask or gloves on ANY supermarket staff for the last 3 months.  Same with police, even while scooping drunks off the street, they stopped wearing the masks months ago.  I've not heard of any 'cases' here up north.",NoMask,0
stay_at_home_orders,NONE,🎶▶Naughty MENTION  On Totorimuzik MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"Totorimuzik,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
face_masks,FAVOR,Hey Indianapolis folks who feel they don’t need to mask: did an MENTION without fans in the stands get your attention? Wear a damn mask and distance!,WearADamnMask,2
face_masks,AGAINST,"MENTION Morons.  You should be advocating for getting rid of the masks, not selling them. ",NoMasks,0
fauci,NONE,MENTION No Tests = No COVID-19,FireFauciNow,1
fauci,FAVOR,MENTION MENTION Can DrFauci shed some light on the role MENTION can play in stopping,"DrFauci,Covid_19,COVID19,Fauci,FauciHero",2
face_masks,NONE,"MENTION MENTION MENTION It seems that some people can't think beyond themselves and their needs. They will also be the people who complain if there is another lockdown, effectively caused by their lack of compliance.",WearAMask,1
face_masks,FAVOR,I’m not religious but this little ditty popped into my head today... Maybe this will help those who proclaim to be “Christian” with wearing a mask.    “Wear a mask and say your prayers because Jesus and Corona are everywhere.”  -WearADamnMask,WearADamnMask,2
stay_at_home_orders,NONE,"No One Can Love More Than, The One Who Cried For You♥️  GoodNightTwitterWorld ","GoodNightTwitterWorld,StayAtHomeSaveLives",1
fauci,NONE,"MENTION If he was wearing a mask and still caught the WuhanVirus, either he is a liar or masks don't work.","WuhanVirus,FauciTheFraud",1
face_masks,FAVOR,Went to the gas station yesterday and I was the only one wearing a mask. Did I cough as I put my beer on the counter? Yes. But I resisted the urge to say “Is the kitchen closed tonight? It usually smells like cooking food in here.” So not a complete bitch right?,WearADamnMask,2
Atheism,FAVOR,".MENTION True, your god, a fiction, is incapable of killing anything. /MENTION",god,2
stay_at_home_orders,FAVOR,"MENTION MENTION MENTION No, we have vaccines for the plague.  And antibiotics. COVID19 is a virus (antibiotics don't work) and there is no vaccine yet.  If not for modern hygiene, hospital care, ventilators and of course social distancing, this virus would be killing many more.",StaySafeStayHome,2
Hillary Clinton,AGAINST,MENTION MENTION I love it! One of our biggest donors is Saudi Arabia. They support women's rights completely!,GoTeam,0
Atheism,NONE,"I don't know which I'm more surprised by, the USA or Ireland, for their action on gay rights.","lgbt,USA,Ireland",1
face_masks,FAVOR,"MENTION MENTION MENTION Not true. Also, there is currently a vaccine for the flu. Why are you trying to minimize this pandemic? People are dying every minute in this country because the federal government is leaderless and has politicized the one thing that could mitigate it.",WearAMaskSaveALife,2
face_masks,AGAINST,"MENTION Another fakenews from BBC, there is NO new evidence that mask work, the virus HAS gone, the cure is Hydroxychloroquine, Brazil is flattening the curve with no lockdown. Sweden is OUT OF.COVID with NO LOCKDOWN AND","fakenews,NoMasks",0
fauci,AGAINST,MENTION Easy for Dr Fauci to shut us down. He’s still getting a pay check   I say cut him off form his pay.,FireFauci,0
school_closures,FAVOR,MENTION Don’t teachers and learners fall under your banner of “all South Africans”? How do we force children to social distance when you can’t even make adults Social distance?? ,"TeachersLivesMatter,StudentLivesMatter,SchoolsMustShutdown",2
stay_at_home_orders,NONE,MENTION MENTION This is outrageous.,OPENAMERICANOW,1
face_masks,FAVOR,"MENTION Turned up to our worksite to paint yesterday. 6 concreters, 2 chippies, 2 pool blokes, all without masks on and working in the one area. We walked off site and got eyes rolled at us and laughed at.",WearADamnMask,2
Climate Change is a Real Concern,NONE,Why Is The Pope Upset?  via MENTION,"UnzippedTruth,PopeFrancis",1
Hillary Clinton,AGAINST,.MENTION Hillary took a HypocriticalOath with a vow to do harm to all that cross her. Are you ReadyForHillary ,"Hillary,HypocriticalOath,ReadyForHillary,GOP2016",0
Feminist Movement,NONE,It's funny how the government wants to fix the gay problems but what about the straight people problems,"government,gay",1
Atheism,NONE,MENTION Except for (possibly) Craig Stephen Hicks.,ChapelHillShooting,1
stay_at_home_orders,NONE,🎶▶Baby favour MENTION   On TRENDVILLA MENTION MENTION MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"TRENDVILLA,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
stay_at_home_orders,AGAINST,"MENTION MENTION Your bill is welfare not going to happen, time to get back to work",OPENAMERICANOW,0
Feminist Movement,FAVOR,So you support unequal pricing based on gender MENTION?  Don't you normally call that sexism? ,EqualPayDay,2
school_closures,FAVOR,"Governor MENTION , why aren’t your offices open? If you want all schools open in a month, open your offices today.","COVID19,OpenSchools",2
fauci,NONE,CNN has whipped up an army of outraged Twitter Libetards after it slammed a network of local news stations for airing an interview with scientist Dr Judy Mikovits who blames Dr Anthony Fauci for creating the coronavirus and turning it loose worldwide.,FireFauci,1
school_closures,NONE,"“At the same time, one of the few things we know about the coronavirus with any degree of certainty is that the risk of contracting it diminishes outside — a review of 7,000 cases in China recorded only one instance of fresh-air transmission.”","OpenFCPS,OpenSchools",1
Hillary Clinton,AGAINST,MENTION MENTION Thank you so much for RTs!!! WakeUpAmerica ,WakeUpAmerica,0
face_masks,FAVOR,"I have no idea if I look good in my mask. Even if I don't, I'm pretty sure I'd look worse wearing a ventilator or a coffin. ",WearAMask,2
Legalization of Abortion,FAVOR,Definitely the SCOTUS today has landed where women are.,"SCOTUS,Texas,clinics,issues",2
stay_at_home_orders,NONE,MENTION I strongly feel they are fucking around with our lives for their greed. And a very strong fuck you goes to those who are playing with our lives . NO MAS.,OPENAMERICANOW,1
Legalization of Abortion,NONE,"MENTION No, it shows that liberals should start thinking about the consequences of their actions","polygamy,gaymarriage",1
face_masks,FAVOR,MENTION You know whats more uncomfortable than a mask? A tube on your fucking gut.,"WearTheDamnMask,WearADamnMask",2
Feminist Movement,FAVOR,Did you know? Gender stereotypes as we know then developed with beginning of the 18. century.,gender,2
Atheism,FAVOR,Both gods and religion where made up by some folks in antiquity to help explain things. ,freethinker,2
school_closures,FAVOR,"AngieMotshega MENTION MENTION close the schools until after the peak period of COVID19SouthAfrica infection rates, this Karim guy who leads your scientific advisory committee is working for MENTION; Save the lives of our people","AngieMotshega,COVID19SouthAfrica,SchoolsMustShutdown",2
stay_at_home_orders,AGAINST,MENTION MENTION MENTION MENTION Getting children back into school now would help.  Forcing children to wear masks will be divisive and upsetting for most children. ,"NoMasks,endthelockdown",0
stay_at_home_orders,NONE,"MENTION I want to give a suggestion about covid-19. My idea is to arrange the  audio SPEAKERS to each and every Area or Street, which is used to Spread the news about Covid or about any disasters. It helps  people to know about situation and to alert them .",StaySafeStayHome,1
fauci,NONE,Not watching Trumps covid19 briefings he is not a scientist or medical doctor and his lies. Besides its only  a reelection show. He just CAN'T CARE.  Its not part of his make up. ,"TrumpVirus,FauciIsAHero",1
Climate Change is a Real Concern,NONE,MENTION there has been a ton of lightning up there every other day for the past week!,lolz,1
stay_at_home_orders,NONE,"MENTION Pubs supposedly have ""one way"" routes to/from toilets etc 🙁😂🤣. Shops typically have customers that bumble around all over the place.",StaySafeStayHome,1
fauci,FAVOR,"Dear MENTION  Sir,  Can we get an interview with DrFauci and the drug remdesivir. The ability of the drug to fight COVID19 It would be fantastic on the show soon","DrFauci,remdesivir,COVID19",2
stay_at_home_orders,NONE,▶️📻  In my maserati MENTION  MENTION  MENTION  RaypowerNigeria ,"RaypowerNigeria,StaySafeStayHome",1
face_masks,NONE,MENTION You told Texas that COVID-19 is a Democrat hoax and opened the stare to all activities. Why are you surprised that this family got together like you said was OK and then all got sick? Disgusting human. 🦠🤮,"COVIDIOT,Texas,TrumpLiesPeopleDie,WearADamnMask",1
face_masks,FAVOR,MENTION The trumpzombies will send their kids back to school &amp; praise you...Until their kids &amp; teachers start getting sick &amp; spreading it into their homes!!,"trumpzombies,TrumpVirusDeathToll158K,TrumpVirus,TrumpHasNoCredibility,VoteForOurLives,RepublicansAgainstTrump,WearADamnMask",2
fauci,AGAINST,"MENTION Yeah, no conflict of interest with any of these “health officials”. Nothing to see here people...","FireBirx,FireFauci",0
school_closures,FAVOR,"For those so “pro-life” you want me to sacrifice my children and myself (teacher) for “normalcy”. Funny how the D’s are accused of making masks political, while Trump &amp; ilk sacrificed 100k Americans &amp; are now coming for the children to win an election/raise economy!",NotMyChild,2
school_closures,AGAINST,MENTION Will you bailout private schools with the per child expenditure of the government in a govt. School in Gujarat. If not then stop politicising education. MENTION MENTION,SaveOurSchools,0
fauci,NONE,MENTION Amen &amp;,FireFauci,1
school_closures,NONE,Its not a big deal if one year schools don't charge fees.  Its ok if students don't study for a year  Its ok if parents want to save on that money and enjoy vacation at home for a year.   This is exactly why we need EDUCATION.  Leads us from darkness to light ,SaveOurSchools,1
fauci,FAVOR,MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION Maybe we should have a virtual mask fashion show with all the best models and sports heroes showing off their beautiful masks.  Your charts are beautiful.MasksSaveLives,"virtual,MasksSaveLives,IStandWithFauci",2
school_closures,FAVOR,MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION The entire premise is wrong. There is NO way to teach in full PPE. There is NO way kids keep masks on for 7 hours. Has anyone talking about these things EVER stepped foot inside a classroom to teach??,SchoolsMustShutdown,2
fauci,NONE,MENTION MENTION MENTION Can this very foolish mayor be recalled or removed? This is not commie Russia or China or North Korea. People are getting carried away with fear and narcissism. What's going on? WHat is wrong with you people?,"coronavirus,FireFauci",1
fauci,NONE,President Trump ignored all early warnings about the coronavirus threat.   Trump is responsible for every corona death in the US. ,"maga,Resist,tcot,qanon,wwg1wga,potus,usa,Trump2020,Covid_19,coronavirus,TrumpPandemic,trump,TrumpIsALoser,FireTrump,FireTrumpNotFauci",1
face_masks,NONE,"MENTION MENTION Why did Hillary not go in front of a grand jury, for lying while under oath to congress? ","EndDemFascism,ObamaGate,WalkAway,AllLivesMatter,BLMTerrorists,EndShutDown,MasksOff",1
Legalization of Abortion,AGAINST,"I am a man, but I feel most qualified to make healthcare decisions for women.  ",ThingsYouDontSayAsAPoliti,0
fauci,NONE,MENTION Is this just what you do when you realize no one cares &amp; no one is paying attention to you? Yell-tweet your meaningless slogan into the void? How about doing something useful for a change?,"WorstPresidentEver,tempertantrum,BLM,COVID19,IStandWithFauci",1
Feminist Movement,AGAINST,"When did trivializing the suffering of authentic rape victims become a ""sport""?  Welcome to feminism.  ",GamerGate,0
Atheism,AGAINST,Serious question for my atheist libertarians: How can rights exist without God?,ChristianLibertarian,0
Hillary Clinton,AGAINST,MENTION this is how GOP needs to be handling campaign not attacking each other but showing all hillary fails.,uniteright,0
Legalization of Abortion,AGAINST,Gets rid of a daughter and pretends she never existed. ParentTrapPlot or,ParentTrapPlot,0
face_masks,AGAINST,I’m not wearing a mask ever.,masksdontwork,0
face_masks,FAVOR,"MENTION MENTION Agreed nothing is perfect, but don’t let the perfect be the enemy of the good.  Bottom line, if we all wear our masks we are all significantly less likely to get sick.  Do your part and",WearAMaskSaveALife,2
fauci,NONE,MENTION MENTION Meanwhile Fauci pushes for more lockdowns.,firefauci,1
Climate Change is a Real Concern,NONE,"China, I had plans to work on other things today. Rude.",EUChina,1
stay_at_home_orders,AGAINST,"MENTION Exactly, the inevitable new ""cases"" that are revealed will be used against us to lockdown even more cities and remove even more of our rights. PLEASE people, WAKE THE FUCK UP! MENTION",endthelockdown,0
Feminist Movement,AGAINST,"A quote from mother about being a woman: ""We really got it shit didn't we?"" Aye. Bring on fourth wave feminism!",4thwavefeminism,0
fauci,AGAINST,"MENTION So, instead of working on COVID19, Fauci is posing for MENTION and now this. ","COVID19,FauciTheFraud",0
Feminist Movement,NONE,Just watched Mad Max: Fury Road.  Amazing! Everything! And as a woman watching this film... Amazed.,MadMaxFuryRoad,1
Atheism,AGAINST,Thankful for another day of this awesome life God has given us :),"peace,thankful,goodFather,abundant,joy,life,goodness",0
stay_at_home_orders,NONE,MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION ╰❥☼˚♡MENTION ♡ 💓 ⎠hi dear friend 💖 ╰❥ ♡good afternoon sweet🌸🍃 😘💕💕 ,StaySafeStayHome,1
face_masks,NONE,MENTION MENTION Here’s an idea 💡. Stop watching 📺 and tweeting.  How about doing some real work like worrying about the coronavirus pandemic?!? ,WearAMask,1
fauci,NONE,THERE IS NO NEW TONE,"coronavirus,TrumpPresser,TrumpHasNoCredibility,WearADamnMask,Biden2020,TrumpFailsAmerica,Covid_19,itwillgetworse,StopTheSpread,FauciIsAHero",1
Legalization of Abortion,AGAINST,It's time to be a voice for the voiceless. Stand up for the,"voice,voiceless,unborn,AllLivesMatter,ProLifeYouth,chooselife",0
fauci,FAVOR,"Trump and the White House are straight up publicly attacking the country's leading infectious disease expert during a pandemic that has already killed nearly 140,000 Americans. Yup, that tracks.","pandemic,COVID19,DrFauci",2
Climate Change is a Real Concern,NONE,MENTION wow that is certainly an extreme prognostication!,"gop,libertarian",1
Atheism,NONE,Push through any pain you feel today! Your dreams are worth it!,"PowerThrough,NOdaysoff",1
Legalization of Abortion,AGAINST,So mint!  Listening to MENTION LIVE & he s talking about MargaretSanger being total Evil. Even if you're pro-Abortion!,"MargaretSanger,Abortion",0
fauci,NONE,MENTION MENTION MENTION MENTION MENTION Cry me a River!,FireFauci,1
Feminist Movement,FAVOR,I think it's okay for a woman to take a mans name if she wants to.,genderequality,2
face_masks,NONE,New title Maskhole. I think I'm going to use this very soon.,"coronavirus,NoMasks",1
face_masks,NONE,"Day 139 of self isolation Baked 2 apple pies. Franks swears that he only cut up 4 apples, but... There was way too much for 1 pie. Watched episode 3 of ""Warrior Nun"" on Netflix. Nuns I knew were kind &amp; gentle. Frank says the ones he knew were like Sister Frances.",WearADamnMask,1
fauci,FAVOR,MENTION wearamask how is it a big deal to wear a mask and protect yourself and others,"wearamask,IStandWithFauci",2
Hillary Clinton,AGAINST,"Now that Hillary is raising money like an incumbent president, can we stop pretending that she won't be the nominee?",Hillary,0
face_masks,FAVOR,MENTION Do we not cover and protect various other organs from our environment? Have we evolved to have skin that doesn't burn into cancerous lesions? How many examples do you need MENTION before you understand that your opinion of mask-wearing is utter nonsense,WearADamnMask,2
school_closures,FAVOR,"MENTION No Vaccine - No school, that has always been the policy, correct?? This is a deadly pandemic, not a reality show!!  I have already told our school district that my children will not be returning to the classroom!!",NotMyChild,2
Legalization of Abortion,NONE,"MENTION MENTION MENTION you Cora ignore that IRE export the 'problem',to UK MENTION","itwontgoaway,repealthe8th",1
fauci,NONE,"MENTION MENTION 144,242 deaths. 4,034,831  cases. Covid growing exponentially. Only 14.9% tested. STILL NO PLAN. 43 million unemployed. US soldiers being murdered by Russia MENTION MENTION MENTION MENTION MENTION FAILED AMERICA  ","trumpownseverydeath,trumpgenocide,faucihero",1
Hillary Clinton,AGAINST,"MENTION MENTION ""MENTION can't even manage MENTION and she wants to be MENTION""",lol,0
Feminist Movement,NONE,At the WGSS Discussion Forum at alaac15. Love these librarians!,"alaac15,fuckyeahlibrarians",1
school_closures,FAVOR,The same people that are running around saying they won’t where a mask because it’s government control are now demanding that you send your children to school,"Hypocrisy,NotMyChild",2
stay_at_home_orders,NONE,"MENTION MENTION We can't actually celebrate, work, or reach even a fraction of our potential under your petty communist regime. Talk about tone deaf!  TrudeauMustGo ","TrudeauMustGo,endthelockdown",1
stay_at_home_orders,AGAINST,MENTION Learn to live with it and move on... we need to get back to normal,ReopenAmericaNow,0
Legalization of Abortion,AGAINST,"And do not kill ur children for fear of poverty. We provide for them & for u. Indeed, their killing is ever a great sin.",Quran,0
fauci,FAVOR,"It's time for DrFauci DrBirx &amp; other scientists &amp; medical experts on coronavirus to start having their own DAILY BRIEFINGS BUT w/o TRUMP. America must hear facts, truth &amp; medical advice w/o Trump's spin.  MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION","DrFauci,DrBirx,coronavirus",2
face_masks,AGAINST,"MENTION MENTION MENTION Exactly. And I've not worn a mask at all, been in huge crowds without masks, been at a house party close quarters with someone who 2 days later tested positive and I still haven't caught it.  So the mask debate rages on...",NoMasks,0
Climate Change is a Real Concern,FAVOR,MainauDeclaration2015.....lets push the Agenga worldwide without any fear,"MainauDeclaration2015,climatejustice2015",2
stay_at_home_orders,NONE,🎶▶Doings MENTION MENTION   On TRENDVILLA MENTION MENTION MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"TRENDVILLA,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
face_masks,AGAINST,MENTION Do NOT send me masks.  I do not want them nor will I accept them. ,NoMasks,0
school_closures,FAVOR,Indian talent + Information technology = India Tomorrow Why are we averse to OnlineClasses then? Why do you want schools and kids not to have that option? MENTION MENTION MENTION,"OnlineClasses,SaveOurSchools",2
fauci,FAVOR,Wear your mask,ThankYouDrFauci,2
face_masks,NONE,"MENTION Yes exactly. My pennies are staying in my pocket until the rate per 100,000 is much lower. And when it is mandatory to",WearAMask,1
fauci,FAVOR,Why doesn't DrFauci simply quit working for the MENTION and hang MENTION out to dry? Couldn't he then testify for the foreignaffairscommittee? He'd still have a platform to keep info going out to the public and we'd get the truth instead of daily BS!,"DrFauci,testify,foreignaffairscommittee,truth,COVID19",2
face_masks,FAVOR,MENTION We HAVE to start calling it out. These ppl defending not wearing masks are idiots. I have no problem w ppl's stupidity only affecting them.  But I have a BIG problem w Us All having to be at risk delayed and inconvenienced because a Ken and/or a Karen won't just,WearADamnMask,2
fauci,FAVOR,MENTION 1.Covid_19.2.lockdown. 3.clapforourcarers.5.StayHome.6.SocialDistancing.7.globalpandemic.8.facemask.9.FlattenTheCurve.10.contacttracing.11.SecondWave and manager and their assistant will be BillGates and,"Covid_19,lockdown,clapforourcarers,StayHome,SocialDistancing,globalpandemic,FlattenTheCurve,contacttracing,SecondWave,BillGates,DrFauci",2
fauci,FAVOR,"MENTION The GOP is the Party of Grim Reapers. Florida reported 15,300 new cases of Covid_19 today. GOP and Betsy DeVos wants kids in school to triple the numbers. The right constantly lies about COVID-19 but are now smearing DrFauci to cover up their lies.","Covid_19,DrFauci,TrumpGolfsAmericansDie",2
Legalization of Abortion,AGAINST,"Dear SCOTUS, now that you deemed it constitutional to ""defend the rights of ALL people,"" can we get a ruling to abolish abortion?",SCOTUS,0
stay_at_home_orders,NONE,🎶▶Of lagos MENTION  On TRENDVILLA MENTION MENTION MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"TRENDVILLA,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
school_closures,FAVOR,I’m homeschooling this year. Not risking my daughter over someone who doesn’t understand wind and thinks the enemy is a friend. ,NotMyChild,2
Climate Change is a Real Concern,AGAINST,tsgtalexander: GlblWarmingNews And the tooth fairy might be causing kids to lose teeth!,"carbontaxscam,Chemtrails",0
school_closures,FAVOR,"MENTION GOP WANT TO OPEN SCHOOLS AND KILL OUR BABIES. ITS TIME TO LET THEM KNOW , SEND YOUR CHILD/CHILDREN FIRST .",NotMyChild,2
face_masks,FAVOR,"MENTION A virus is much smaller than shown.  How-ev-er, a virus needs water to survive. The virus rides on airbourne water mist from a cough. Each drop is about 150 to 800 microns.   It would not pass through the mesh of the mask, no matter how dense your intelligence. ",WearADamnMask,2
Feminist Movement,NONE,"MENTION Thank you, progressive-minded pursuers of familial and societal Dystopia.","progressive,Democrats,Liberals",1
fauci,NONE,MENTION It's a little late. Almost everybody is out already. It's only a matter of time before ppl forget &amp; return to their unsanitary habits anyway.,"DrFauci,coronavirus,COVID19",1
Hillary Clinton,AGAINST,MENTION ITS TIME TO ROPE OFF KILLARY MENTION DELETE HER OFF YOUR BALLOT SHE IS A CLONE OF SODOM  INSANE OBAMMAD,WakeUpAmerica,0
Legalization of Abortion,FAVOR,Bernadette Smyth is an ignorant thunder cunt.  Not her life. Not her body. Not her business.  ItsABallOfCellsNotABaby ,"ItsABallOfCellsNotABaby,NewsNI",2
Atheism,AGAINST,RT MENTION: Pray as though everything depended on God. Work as though everything depended on you.,"Love,Grace",0
school_closures,FAVOR,"MENTION Don't forget the ever popular ""we are the outlier here!""  No shit Sherlock, the countries who have reopened schools didn't totally fuck up their response to this virus. We all need to tell","TrumpTheTwitterTwerp,notmykid,NotMyChild",2
Hillary Clinton,FAVOR,Thanks MENTION for amazing noms for canvassing,FITN,2
Hillary Clinton,AGAINST,"CarlyFiorina on hannity, very impressive. A serious presidential candidate vs. A bad actress.","CarlyFiorina,hannity",0
face_masks,NONE,"MENTION MENTION Um, the COVID pandemic is still going on. Maybe work on that? THX.",WearAMask,1
Atheism,AGAINST,RT MENTION: There is nothing to worry about if you have trusted Jesus Christ alone as your Savior for your sins.,FriendOfSi,0
stay_at_home_orders,AGAINST,MENTION MENTION MENTION Those are outliers. Stop living your life in fear.,endthelockdown,0
Atheism,AGAINST, Believe in God at your worst moments   ,"God,here,always,trust",0
Feminist Movement,AGAINST,CEOs apologizing to feminists pressure only awards Feminism with its sought-after intellectual immunity.,GamerGate,0
school_closures,AGAINST,But I don’t get it. Why?? Why is everybody behind the pillar of civilisation?  Is the ripple effect not visible? Schools collapsing will result in the entire nation’s collapse! ,SaveOurSchools,0
